"EmployeeID","Age","Department...3","Gender","MaritalStatus","DistanceFromHome","MonthlyIncome","YearsAtCompany","OverTime","JobSatisfaction","PerformanceRating","Attrition","MonthlyIncome_capped","Age_norm","DistanceFromHome_norm","MonthlyIncome_norm","YearsAtCompany_norm","OverTime_enc","Attrition_enc","Department...20","DepartmentHuman Resources","DepartmentResearch & Development","DepartmentSales","GenderMale","MaritalStatusDivorced","MaritalStatusMarried","MaritalStatusSingle"
1453,20,"Research & Development","Male","Divorced",5,5417,0.1,"No",3,3,"No",5417,0.0476190476190476,0.142857142857143,0.367761748472408,0.00380228136882129,0,0,0,0,1,0,1,1,0,0
1454,39,"Human Resources","Female","Married",4,10900,16.8,"No",4,3,"No",10900,0.5,0.107142857142857,0.83067214031681,0.638783269961977,0,0,0,1,0,0,0,0,1,0
1455,37,"Sales","Male","Single",9,3497,1.4,"No",1,3,"Yes",3497,0.452380952380952,0.285714285714286,0.20566290617052,0.0532319391634981,0,1,0,0,0,1,1,0,0,1
1456,30,"Research & Development","Male","Divorced",12,6574,5.6,"No",2,3,"No",6574,0.285714285714286,0.392857142857143,0.465443186255369,0.212927756653992,0,0,0,0,1,0,1,1,0,0
1457,43,"Sales","Male","Married",2,10764,6.1,"No",4,4,"No",10764,0.595238095238095,0.0357142857142857,0.819190138987093,0.231939163498099,0,0,0,0,0,1,1,0,1,0
1458,45,"Research & Development","Male","Married",5,5863,4.7,"No",3,3,"No",5863,0.642857142857143,0.142857142857143,0.405415958715451,0.178707224334601,0,0,0,0,1,0,1,0,1,0
1459,23,"Sales","Male","Single",11,12603.6951936461,1.9,"No",4,3,"No",12603.6951936461,0.119047619047619,0.357142857142857,0.974509129132082,0.0722433460076046,0,0,0,0,0,1,1,0,0,1
1460,30,"Sales","Female","Married",27,5125,1.6,"No",3,4,"No",5125,0.285714285714286,0.928571428571429,0.343109216205663,0.0608365019011407,0,0,0,0,0,1,0,0,1,0
1461,30,"Sales","Male","Married",13,5469,4.6,"Yes",4,3,"Yes",5469,0.285714285714286,0.428571428571429,0.372151925451418,0.174904942965779,1,1,0,0,0,1,1,0,1,0
1462,29,"Research & Development","Female","Married",3,5882,10.1,"No",3,3,"No",5882,0.261904761904762,0.0714285714285714,0.407020061842397,0.384030418250951,0,0,0,0,1,0,0,0,1,0
1463,44,"Research & Development","Male","Single",1,12448,14.7,"No",3,4,"No",12448,0.619047619047619,0,0.961364331922708,0.55893536121673,0,0,0,0,1,0,1,0,0,1
1464,35,"Research & Development","Male","Married",4,8230,0.6,"No",3,3,"No",8230,0.404761904761905,0.107142857142857,0.605253437740747,0.0228136882129278,0,0,0,0,1,0,1,0,1,0
1465,37,"Human Resources","Male","",8,5114,0.8,"No",4,4,"No",5114,0.452380952380952,0.25,0.342180524921642,0.0304182509505703,0,0,0,1,0,0,1,0,0,0
1466,19,"Research & Development","Male","Single",4,6339,14.5,"No",3,4,"No",6339,0.0238095238095238,0.107142857142857,0.445602963369461,0.551330798479087,0,0,0,0,1,0,1,0,0,1
1467,43,"Sales","Female","Divorced",4,5522,6.7,"Yes",4,3,"No",5522,0.595238095238095,0.107142857142857,0.376626528910793,0.254752851711027,1,0,0,0,0,1,0,1,0,0
1468,26,"Research & Development","Male","Married",11,7592,10.7,"No",2,3,"No",7592,0.19047619047619,0.357142857142857,0.551389343267516,0.406844106463878,0,0,0,0,1,0,1,0,1,0
1469,38,"Sales","Female","Divorced",3,6941,1.1,"No",1,3,"No",6941,0.476190476190476,0.0714285714285714,0.496427704549532,0.0418250950570342,0,0,0,0,0,1,0,1,0,0
1470,39,"Human Resources","Male","Married",12,7273,4.4,"Yes",3,3,"No",7273,0.5,0.392857142857143,0.5244572960309,0.167300380228137,1,0,0,1,0,0,1,0,1,0
1471,49,"Sales","Female","Married",3,8316,6,"Yes",3,3,"Yes",8316,0.738095238095238,0.0714285714285714,0.612514115052186,0.228136882129278,1,1,0,0,0,1,0,0,1,0
1472,25,"Human Resources","Female","Married",2,6374,5.7,"No",4,3,"No",6374,0.166666666666667,0.0357142857142857,0.448557890182256,0.216730038022814,0,0,0,1,0,0,0,0,1,0
1473,18,"Sales","Female","Divorced",4,1772,2.6,"Yes",3,3,"No",1772,0,0.107142857142857,0.0600272275399179,0.0988593155893536,1,0,0,0,0,1,0,1,0,0
1474,37,"Research & Development","Male","Married",9,6307,0.1,"No",4,3,"No",6307,0.452380952380952,0.285714285714286,0.442901315997763,0.00380228136882129,0,0,0,0,1,0,1,0,1,0
1475,53,"Research & Development","Male","Single",1,9611,4.4,"No",3,3,"No",9611,0.833333333333333,0,0.721846407125595,0.167300380228137,0,0,0,0,1,0,1,0,0,1
1476,48,"Human Resources","Male","Married",1,4306,1.5,"No",3,3,"No",4306,0.714285714285714,0,0.273963928786264,0.0570342205323194,0,0,0,1,0,0,1,0,1,0
1477,39,"Sales","Female","Married",18,8455,3,"Yes",4,3,"No",8455,0.5,0.607142857142857,0.624249395823,0.114068441064639,1,0,0,0,0,1,0,0,1,0
1478,33,"Research & Development","Male","",1,10691,15.8,"No",2,3,"No",10691,0.357142857142857,0,0.813027005920407,0.600760456273764,0,0,0,0,1,0,1,0,0,0
1479,37,"Human Resources","Male","Married",5,8594,2.5,"No",3,4,"No",8594,0.452380952380952,0.142857142857143,0.635984676593814,0.0950570342205323,0,0,0,1,0,0,1,0,1,0
1480,28,"Research & Development","Female","Married",5,22953.1082591132,9.2,"No",4,4,"No",12905.625,0.238095238095238,0.142857142857143,1,0.349809885931559,0,0,0,0,1,0,0,0,1,0
1481,41,"Research & Development","Male","Married",4,3561,1,"Yes",4,3,"No",3561,0.547619047619048,0.107142857142857,0.211066200913917,0.0380228136882129,1,0,0,0,1,0,1,0,1,0
1482,42,"Research & Development","Female","Single",6,34643.6197705384,5.6,"No",3,4,"No",12905.625,0.571428571428571,0.178571428571429,1,0.212927756653992,0,0,0,0,1,0,0,0,0,1
1483,47,"Research & Development","Male","Married",2,13349,18.9,"No",3,3,"No",12905.625,0.69047619047619,0.0357142857142857,1,0.718631178707224,0,0,0,0,1,0,1,0,1,0
1484,60,"Research & Development","Male","Single",5,10410,0.5,"No",2,3,"No",10410,1,0.142857142857143,0.789303164937683,0.0190114068441065,0,0,0,0,1,0,1,0,0,1
1485,41,"Research & Development","Female","Single",3,6319,0,"Yes",3,3,"Yes",6319,0.547619047619048,0.0714285714285714,0.44391443376215,0,1,1,0,0,1,0,0,0,0,1
1486,32,"Human Resources","Male","Married",7,4796,2.8,"Yes",4,3,"No",4796,0.333333333333333,0.214285714285714,0.315332904165391,0.106463878326996,1,0,0,1,0,0,1,0,1,0
1487,37,"Sales","Female","Married",1,3415,0.5,"No",4,4,"No",3415,0.452380952380952,0,0.198739934780544,0.0190114068441065,0,0,0,0,0,1,0,0,1,0
1488,21,"Sales","Male","Married",5,7120,6.9,"No",2,3,"No",7120,0.0714285714285714,0.142857142857143,0.511540044534968,0.262357414448669,0,0,0,0,0,1,1,0,1,0
1489,31,"Human Resources","Male","Married",1,6918,12.3,"No",2,3,"Yes",6918,0.30952380952381,0,0.494485895501124,0.467680608365019,0,1,0,1,0,0,1,0,1,0
1490,33,"Research & Development","Female","Married",2,7723,2.8,"No",2,3,"No",7723,0.357142857142857,0.0357142857142857,0.562449212195405,0.106463878326996,0,0,0,0,1,0,0,0,1,0
1491,32,"Research & Development","Female","Single",1,4278,1.5,"No",2,3,"No",4278,0.333333333333333,0,0.271599987336028,0.0570342205323194,0,0,0,0,1,0,0,0,0,1
1492,38,"Research & Development","Female","Married",1,8266,2.8,"Yes",1,3,"Yes",8266,0.476190476190476,0,0.608292791033908,0.106463878326996,1,1,0,0,1,0,0,0,1,0
1493,30,"","Male","Single",10,7198,6.4,"No",3,3,"No",7198,0.285714285714286,0.321428571428571,0.518125310003483,0.243346007604563,0,0,1,0,0,0,1,0,0,1
1494,47,"Sales","Female","Single",2,5775,0,"Yes",1,3,"Yes",5775,0.69047619047619,0.0357142857142857,0.397986428443281,0,1,1,0,0,0,1,0,0,0,1
1495,37,"Research & Development","Male","Married",16,6374,4.5,"No",2,3,"No",6374,0.452380952380952,0.535714285714286,0.448557890182256,0.171102661596958,0,0,0,0,1,0,1,0,1,0
1496,37,"Research & Development","Male","Married",21,5949,4.8,"No",3,3,"No",5949,0.452380952380952,0.714285714285714,0.41267663602689,0.182509505703422,0,0,0,0,1,0,1,0,1,0
1497,34,"Research & Development","Female","Married",5,6374,5.1,"No",2,3,"No",6374,0.380952380952381,0.142857142857143,0.448557890182256,0.193916349809886,0,0,0,0,1,0,0,0,1,0
1498,38,"Sales","Male","Married",1,6374,1.4,"Yes",1,3,"No",6374,0.476190476190476,0,0.448557890182256,0.0532319391634981,1,0,0,0,0,1,1,0,1,0
1499,44,"Human Resources","Female","Married",3,6934,6.3,"Yes",2,3,"Yes",6934,0.619047619047619,0.0714285714285714,0.495836719186973,0.239543726235741,1,1,0,1,0,0,0,0,1,0
1500,29,"Human Resources","Male","Divorced",10,3747,0.5,"No",2,3,"No",3747,0.261904761904762,0.321428571428571,0.226769526261912,0.0190114068441065,0,0,0,1,0,0,1,1,0,0
